Compound	m.z	RT	Metabolite	BPP01	HPP01	60517	52426	70281	33057	92102	14256	86732	29343	41236	93663	25319	43268	37702	55914	5676	18614	41252	87843	1774	86331	BPP02	HPP02	38033	28158	95584	41338	61915	74121	69462	27843	10203	43070	33471	87483	82037	50574	55993	76905	67334	84556	71320	82805	BPP03	HPP03	51313	58552	83484	83852	44527	84353	58569	7024	90778	91392	43277	37463	59417	3970	1988	21669	46461	14048	4544	9871	BPP04	HPP04	9143	50683	50069	88313	38215	3565	88611	93855	79381	38807	59391	48975	31878	42394	27071	13380	37660	89443	18543	19844	BPP05	HPP05	64520	77602	82435	23359	26288	73289	70939	82651	70551	52795	46726	79150	31498	31665	76721	32016	45871	42991	2190	22553	BPP06	HPP06	BPP07	HPP07	57556	42316	19466	66309	71692	71938	32830	81316	93427	72860	19045	85279	42966	33398	45989	4503	4833	8276	73407	25287	BPP08	HPP08	79056	1488	95355	81822	35538	85108	58292	89129	23632	45723	14463	36865	56095	75694	45590	75885	22282	83326	29010	2955	BPP09	HPP09	572	99473	70860	34871	XBPP-LCfail3	8308	88820	29827	18282	15710	59113	82620	9419	75315	85066	70231	53615	37084	41997	27290	7222	BPP10	HPP10	11404	17689	52456	34348	92807	16806	91028	13544	52107	84373	26369	79621	74647	14930	37147	47234	95186	139	10805	24917	BPP11	HPP11	90914	6752	94239	73677	52174	88175	37694	9120	83807	5222	38388	92782	10582	59182	77206	82745	21313	3532	21032	3148	BPP12	HPP12	BPP13	HPP13	6944	98445	1877	99175	71577	25472	56231	14481	42469	40567	79652	85677	21516	9095	71098	24053	90437	47183	90719	28639	BPP14	HPP14	47329	23202	38430	38153	68793	96097	19358	36974	33688	6406	5299	3803	83286	83245	35563	28277	32065	4410	99860	41441	BPP15	HPP15	19680	26164	15931	20094	11553	34706	5603	73485	71844	7517	17574	9823	70603	97993	22351	53957	10268	46990	32881	65936	BPP16	HPP16	94030	79339	59143	27159	66292	42116	30373	2102	47201	90749	74842	32432	74758	95713	15886	5307	20650	86540	32287	71074	BPP17	HPP17	69738	14407	79183	38443	42951	63343	60034	97944	46028	40752	54028	6480	58731	93468	8572	1238	61450	26942	40856	74259	BPP18	HPP18
hypoxanthine			hypoxanthine	1187475	7438291	7387295	7185682	3517763	14769924	14589148	22433232	10341071	8054248	3630170	16933124	5860312	1558590	4230906	8235882	1915967	529243	2956352	8121320	6323707	19632511	998043	6204746	2497140	6461204	11887804	4954841	1945447	5460914	6334181	496090	398736	881800	233110	1593888	6018182	4505231	2266781	3239583	6598980	1897728	630965	12319361	931703	5620557	1636442	2684381	4461680	8737780	9283079	1573846	752419	494593	282681	5227867	13045550	5055466	3238775	4035093	3873358	1601177	8155949	3822059	1989918	14150298	852754	5575357	3004587	655171	1855475	8743382	5097730	3694518	1703920	7620069	4163681	5510613	9842479	645464	1360612	3794090	5061702	8822198	3517099	9466755	3969305	864532	780442	4897660	7922265	1025348	5872067	4771004	267952	13581898	15843993	815665	21321899	18973610	518031	5058770	1806298	6844531	5539705	1377535	5187166	401092	3025032	9616189	751051	4747195	730596	4896207	7733984	4919660	1283284	15187516	6300958	8737043	1616839	4108844	9835508	4484525	7520509	1425290	4241682	3981194	16142491	9541682	5458825	2423560	5126892	5823802	755383	4942514	10467943	897233	2371233	13871371	7460914	781712	1393147	3014426	6071915	732026	3499591	2645675	3807286	3957838	904043	310892	11498866	1582805	5255189	2619559	734182	5403689	2684009	7446396	9304299	7860281	869202	18148136	3060563	3024228	571745	6759880	1052039	2858652	2230406	3780850	10954241	4486847	6829039	6503765	12316926	1207106	5388380	774198	5334201	489405	4101831	3661082	24921542	651155	2353927	7745103	2055306	8416834	6766715	3693200	2330125	3666311	3652604	5959042	1711179	3812342	1437824	2325428	1769431	740999	4786046	5017427	3234078	4966563	6698114	9712244	13250887	4851248	2558845	2713132	363268	519902	3049963	334673	3273992	3007548	4308630	5619252	3891040	10758373	7459053	793268	5498691	1357318	8385019	1019524	32105483	12781009	2130168	10783737	4671332	5969722	17939406	5779415	7622685	9253877	5022274	3966641	8946846	7343584	20796619	3781233	5262461	3478597	12479387	1106281	7373211	654120	609130	1997641	2059458	5903280	9975671	2338275	3487833	7504174	3454577	1374144	9421135	11181678	11820162	4708707	4126512	6951777	9669578	21895203	2502657	1003278	6991922	3107948	1074179	9366781	2464491	5920032	6485286	1735543	1338536	14645896	1661989	4292339	6457003	4212488	1082770	271349	3596183	8157011	5324658	2037226	966728	981607	6495767	1800614	4138539	643071	2525119	2922951	371947	1177218	6475400	5568157	2539339	2806348	2888534	5626335	12518729	9719826	6351192	12377999	3127741	4535000	4409352	1006013	6407262	13687019	450434	9493675	5265172	3029798	2698548	7054474	6066737	2833181	1446389	6183874	1707340	6197491	7281090	2385693	2318575	1117272	2217605	84766	6414003	953965	6087127
IMP			IMP	15483	175767	104585	86315	62872	139032	126013	241690	144943	108607	116454	64434	178524	49275	118748	129262	163324	74940	284216	134210	186624	156954	12982	165435	182287	106540	125078	153382	145172	110321	474427	54501	110360	47498	45054	95179	197824	312004	135184	170159	183464	340613	44426	23977	13836	174381	146905	161920	281558	577884	120695	187233	129303	228351	101439	99280	79141	122181	171713	242726	57640	207294	93154	178353	70362	331837	15649	174361	98085	165622	77020	197217	142115	64175	131099	83893	179313	332451	650534	54926	57410	204671	346443	132693	66048	75969	93231	18428	12154	160229	379040	44996	804267	86366	50594	105554	80671	26906	329488	138598	16568	99311	226911	194162	142819	173175	84577	57744	58684	117034	12329	145279	7625	159806	164415	272230	77002	441408	96216	41150	52591	81968	143099	91052	125845	45634	35449	85145	221615	44390	28408	45329	22519	68660	13272	136055	170853	60927	139463	87788	52976	34062	126014	200843	348150	46183	19393	56557	32396	423940	82252	113336	65410	46694	56262	158227	7754	155307	110488	171850	111921	102674	10456	887307	22451	198835	33512	47682	133537	123078	17783	37385	100747	107746	51723	51049	68740	103127	63733	16020	165424	36668	126151	304956	199685	50187	82741	217768	33297	308128	76534	115080	200241	143664	307005	95191	105536	273190	382956	72848	139401	11063	141770	126308	105453	76422	327817	60451	452601	178246	55533	132056	21153	31255	60137	33893	79735	62994	72737	171394	58107	95810	294780	10425	146853	10370	180702	27569	765667	437334	81762	29768	95502	166534	139778	142460	110314	81094	177673	116655	158899	194178	250328	180153	111641	141830	382616	13512	176159	131812	43353	64515	35790	122784	347905	92537	57297	365616	247682	31421	288022	153973	229728	140210	37081	1217013	136922	453749	80103	9095	180024	73960	102009	351553	62501	126639	269952	119386	220059	213302	43903	155044	96931	120489	58736	39628	252437	212828	80954	233757	66957	10453	179437	227762	204317	181453	160873	84525	48393	102120	204400	141755	254074	139754	125153	226856	261820	333978	434671	157738	93940	64721	164854	10744	203962	467157	44832	263078	176770	191148	280465	253136	219099	249115	115262	822836	56930	69105	204917	452523	88102	42120	137212	86132	122328	16254	200528
inosine			inosine	59479	3731233	677998	4188847	1005530	25467636	46467598	41752307	29128201	14386325	998466	43702576	3522892	63937	225225	15171234	156726	15784	431238	1899512	1580416	11922303	51419	3126815	392331	4140825	4473251	628180	115136	1876261	499659	20864	17326	81205	11570	72608	1332288	557237	162370	545044	3841679	126098	34190	5700232	54921	3061158	89962	466434	381297	2670499	19357423	122804	38896	29174	10665	1140498	5582508	923581	442364	901917	1734095	74100	3871828	315715	74702	10159182	37713	2938371	688166	29292	159716	4760713	989390	1026896	234997	570640	729762	1146088	1918225	29558	81726	800106	606300	535230	1956380	3310838	246831	49552	43669	2615843	1031071	34750	826153	1095968	15079	44556329	10568308	31326	8430442	11324140	18741	3995047	174520	2186327	312953	84765	2024113	16825	245411	3908619	39985	2512956	44598	2566109	10966715	7046501	60343	2791639	14828600	12340913	516250	3309235	4647645	4913725	4691488	40696	7545549	3915904	48384674	21273593	10753734	109388	22446086	899377	43524	2548669	2318029	35830	430842	11702729	16735081	30630	89807	508117	2822329	30878	1107669	857759	910698	181682	32884	25645	36805135	91046	926312	273327	38784	2672357	961666	11110847	10638150	7929402	46720	3648888	447960	186736	29571	1049952	71135	253075	181416	1787013	7935466	336801	2018626	5169650	1947878	118473	1181001	54629	2682248	33015	392853	462523	14376187	30048	109721	1167295	79319	1793766	6076907	705534	217962	434072	274142	967003	65168	317361	102497	144798	249201	44711	2491069	1515676	630816	1808808	1829378	2013046	1058019	366864	138150	218393	14680	20971	484918	7610	247298	387596	467763	1299039	700473	7263013	1883463	37351	2563164	63737	4058856	48291	2775122	931505	83620	3429455	376689	381843	4244490	531541	1045712	6487006	898773	437562	393876	774036	4928462	552440	1353464	371790	1622056	52520	3771780	20944	22008	132424	148480	1754665	1505688	139836	926969	813493	449689	47815	430064	7124663	2389737	2502084	701972	583505	1040210	2138493	160371	54415	3672522	240997	46768	2646539	183782	2147334	595143	98839	71515	4530698	55482	300980	8063860	337319	42489	18674	424367	1101533	470749	91716	63698	47385	3381574	93364	273962	33307	139743	405066	29305	48816	1178436	999507	206585	181801	282023	698506	2277723	1735609	676798	2291359	198525	293118	692859	59684	3470631	1508392	17323	593623	558939	363796	281966	1500995	703583	364087	43795	338467	630413	1335364	1096385	107220	441198	73190	184650	22346	2581464	46916	3180464
kynurenine			kynurenine	42539	65969	62073	103136	52954	64483	63353	83273	37198	56239	68013	64097	54976	40130	30481	57609	55361	64109	43117	52399	61937	39767	31219	60941	47987	47195	48314	45714	54261	60769	45277	54448	46828	48129	49063	84922	41993	41820	33820	37170	66712	47707	71167	48586	44970	65411	42924	71171	56105	56874	52765	39953	72089	44248	66843	45910	66711	34378	47403	77653	54442	75077	64508	54271	56671	76005	34936	65039	57606	67853	28246	63551	41811	43297	62440	54265	34187	78625	77350	75166	51143	63372	57788	71170	141234	221135	57980	100505	39401	70073	56503	88280	74398	44413	111869	51284	75817	69124	56971	91800	52132	55350	68572	63161	73779	75281	51941	67802	72839	69001	41636	70071	44041	69087	50233	79162	44783	87891	52960	69500	49353	78192	68570	65811	48686	66538	84492	65597	94029	51108	68013	87523	51289	65226	48316	73622	41439	57792	107317	98676	65216	73586	69685	85101	90803	56322	63526	61747	65815	45535	129149	51288	68013	82352	69318	49236	52032	71741	46643	112424	84854	74114	35865	39396	59100	56111	58722	33449	58790	64111	73216	64948	47573	59275	40784	50358	45528	42723	52350	40192	62743	63185	36795	74885	68113	81571	74679	58911	58165	83252	62995	89763	47015	50918	58833	65625	65969	51114	112055	55911	76377	45899	65329	78227	73898	45844	112980	85115	43639	64662	62625	64674	71083	70987	38466	81766	46086	74333	28262	67434	116648	53705	89006	43297	70429	54077	63655	68560	80277	63924	68388	54822	54819	70063	56492	73534	75932	96046	45343	78789	44226	65089	59650	84782	118577	72359	68390	54262	66531	61880	64517	80169	81960	64853	74692	92797	26003	111564	64673	41342	73258	59770	58162	70591	80447	75075	59469	65769	86779	40888	63544	20998	141318	55376	67460	85851	56955	52374	116861	58940	61130	43488	60371	39030	56306	51661	44969	54461	99233	55376	70801	46270	69127	64665	74517	72641	52022	78782	67643	54261	69692	70437	62054	53890	36799	90684	53889	73587	61513	97186	50726	59092	79719	43988	71350	48313	70723	33263	62440	84555	75444	86004	56676	64914	64761	64075	128020	79715	101087	94550	67824	135314	59649	62253	55368	45524	70242
lactate			lactate	38919838	35342450	28244007	46571562	35693920	34701546	34876843	58628198	29933818	34788223	30507002	25141585	50111679	41386139	28620635	32066181	32556025	25272292	24686836	28285854	32225080	30563359	32970250	30819036	23967251	20038133	43341981	19938140	37365374	31173609	37092667	21637094	16016705	14739441	13321528	37766236	20388046	41761987	28809345	20240677	19579672	29612137	15051389	21597496	31015024	28631288	39005128	30258893	33390287	24653539	24065304	43770621	18399284	12184658	21023434	13928482	27218311	27366420	20765097	26130614	19159951	25837063	22116722	18080970	31560919	25609880	29621109	26797243	21013019	18747596	22210753	17577572	21526738	14578412	25471336	26297415	18110679	24360679	26158122	14869698	23604695	15103943	40757163	33323534	14103504	22091519	20602428	18558465	26031819	23255738	40302100	19466458	25336459	13786343	28635778	19860918	22221184	25436220	28113999	24515667	11034060	20124651	22637722	13553598	27242355	23865479	27512267	13261661	13221217	24147116	24775144	22852415	23691124	22621553	20998316	24950855	19547342	35693247	21597984	18207498	21687795	20534475	29827362	20082217	33937656	11596791	29116451	21537739	33695367	19452657	21942664	14960465	14901712	11569922	23628920	21400367	34447114	28490343	18848607	29251117	20148685	13692905	23334118	23824508	25626426	12458470	13235924	15219363	14684123	24029617	11943223	24028319	23779996	12991916	19043069	20864532	23500158	22514301	40935758	20341484	26124262	37379705	33767231	35232566	16831468	35744955	17580308	20336852	21893834	27045230	20743957	27080998	30302902	25709400	36994807	18146997	28462171	33636748	30931239	29994981	27507787	26206468	18519513	21719110	34142265	18632726	25268853	22751113	12157607	26407434	20531258	18381020	38984444	27773689	35310966	21379750	43835346	26446842	28698510	20340578	28479773	27031426	24937613	24956229	23989639	21719198	27295394	22755500	23793358	28765998	21239329	37055656	12374892	13090158	13739086	8324349	25039752	21614090	27244928	20370068	19666000	25086248	24251472	24752388	26356775	48790927	40434247	26252866	66675781	48194165	31289734	36196840	35479725	52981905	57493844	50610424	26623405	43930733	38998332	53347263	47506260	40122436	50222075	37277482	37963229	31158383	40982607	42663133	37157974	18144344	22737550	36558732	39924085	29209941	43265091	32022139	29464825	53536706	26646152	19393422	68538074	36192546	30168366	33589107	34302629	55706780	37520430	50439676	44395426	42342579	41158128	59001315	21465785	36135497	32414940	40884003	44602530	25906527	24247717	43288571	27610477	38318712	28508377	33833316	41605052	13348761	37209348	31982853	40751193	50616326	21606695	39860174	38016710	53659874	35463294	23441067	44580614	32196491	34429188	27776276	30570515	27196357	42357580	44542651	27592391	40586623	39076026	47155431	45565949	50293851	26621448	38809083	39337321	40511033	36977361	45969097	11106923	34846587	42308485	28961615	34678194	39919119	45933387	32774174	30989483	35637579	24764077	34793768	32091870	27450097	25162489	21001491	25157545	17327705	31173314	38317310	34215680
lactose			lactose	73083	357797	143887	215529	174314	182450	434048	223169	174768	168044	265404	380240	177649	151690	572645	86032	276888	134344	177995	484783	221011	228694	99529	452053	118306	77544	241572	188397	193408	230612	426601	792541	234961	143678	146245	147112	115570	152212	357135	347532	3239259	161651	144417	244190	91324	406480	128894	482439	343494	1136852	272176	129906	231249	235339	118683	319161	144639	131504	154795	329511	180643	410914	141925	144936	152679	715517	92844	428719	109896	312497	65543	319335	198777	179378	233783	172273	234935	372972	1847749	141337	189642	3401881	284609	366623	186086	1018200	220702	447264	101076	415240	269051	245427	903338	217606	218282	206688	363159	332892	770781	459224	100278	219648	138568	1139032	88597	227087	136595	273798	265702	188483	87345	390311	86318	422949	235799	395328	96078	1378731	127772	100786	232362	128028	202395	223054	299469	119191	167429	335587	264464	123075	220511	147568	100638	115198	73821	357491	99361	133626	142386	172482	104105	178806	121789	285749	374696	167260	205258	244180	100128	482108	711738	101042	97279	176452	120592	81437	85251	437078	212157	5888737	137250	319708	118724	1246509	145331	402806	310992	215042	249875	342489	383908	177413	114210	1270593	390543	278323	257522	751275	214059	116713	480851	373685	170712	603665	442176	229335	1356362	543338	131752	300624	383397	140503	225661	179086	355501	372319	358438	132144	399051	131731	174302	97785	474472	896794	276704	79601	874614	1686354	489783	238510	229768	150883	159998	221204	126897	260990	87802	155302	88271	337751	485808	268396	3993319	88088	452413	40749	204902	85282	389311	115598	70358	116855	68940	225521	148514	133810	227141	838638	141674	256252	254027	168313	87832	188493	158112	188586	376489	58379	332310	292588	220986	88192	583725	136276	671003	280194	353504	299903	271473	138648	499302	365958	828014	310393	199696	2874619	321338	743605	295523	96488	443930	220138	1034716	340488	223563	286220	417445	550607	533485	184834	167389	500341	383784	282768	330493	185302	233166	1150848	158184	456665	328354	106472	514151	238626	342334	704316	594549	307167	191951	224459	265921	249576	154852	134534	346155	337955	501377	389647	341008	618841	283206	221438	209930	137915	607435	412135	320254	258900	360771	204228	407746	444497	550195	630163	742950	5441982	244227	219281	253843	1064008	194101	354580	286120	154616	160970	139685	624537
malate			malate	2232124	1591160	1255604	1789427	1445743	1038461	1176765	1574477	826809	1195329	1685180	1170687	2106004	1587812	1550430	1001431	1612075	1914635	1502660	1688628	1305524	1127530	2578942	1795429	1126434	1167581	2420024	1180640	2359219	1920878	1723176	1379090	1163698	1149978	1317648	1656717	1145848	1395732	1349871	1287235	1184225	1659265	1376003	1254643	2623776	1796072	1897866	2348229	1959590	1829582	1378786	2120816	2228312	2114485	1595421	1164838	1694966	1292159	973306	1388852	1374069	1368138	1419587	863570	1760864	1844109	3031167	2032993	1542298	1668178	1044082	2385280	1295117	840255	1297382	1186296	2336590	2406739	1633195	1603754	2031442	1124189	1999694	1618225	1376641	3446679	1350766	1708529	2687601	1700768	1757218	2085964	1972011	1033853	1681850	1493068	1632560	2318908	1639106	1396780	1324449	1154841	2098085	1548140	1326716	1139095	1205978	1061459	1291860	1205945	2774838	1628429	2117217	1734932	965622	1364090	1646912	2533924	1597982	1093412	1541819	1491745	1112031	973157	1639764	1181670	2066101	1521144	1834088	1867658	1216401	1367365	1045440	1814422	2734687	1711084	2270035	1399561	1618960	1767372	1127148	1652532	2168196	1414693	1517912	1431943	1208659	2666682	1602378	2029691	1807225	1820908	1163633	1346411	1766696	1620270	2609060	1974956	1284867	1571136	2746605	2180396	2265579	2734592	970383	1897344	1694599	1747464	1833095	1913169	2354684	1732301	1477698	1750430	3900363	1792086	1737172	2743585	2286059	3293194	2312382	3059350	1927200	1745024	2271967	1932065	1857108	1750319	1434923	1745107	2513340	1981690	2146213	1933058	1919982	2006703	3305742	1588141	1709706	1792527	2087184	2943172	1823514	1811013	1546916	1070774	1327703	1175528	2343929	1640269	1117941	1230901	1630564	1020006	976796	857958	1994940	1598520	1154347	951524	1324886	1894540	1862824	2565006	1908406	1881398	1147871	860652	1784563	1178973	969476	1058530	1189613	2266667	2102096	1196773	895756	1302140	1156058	1396038	1658151	973317	1505136	988918	1067762	1197692	1399482	2174182	1273194	597153	1142015	1304408	1559418	1016890	1808215	1578970	1125361	2042144	1190961	728622	1962015	1197337	998884	1206442	1228802	2516082	1491029	1926685	1837919	2105952	1265661	2029457	823419	1270708	1114379	1550532	857362	1150250	1178180	1256927	1260185	1907864	1111778	1152028	1895668	758391	1502064	1651661	1399689	1535486	1141145	2295414	1596087	1861080	1560738	1966147	1670103	1938601	1201113	1375864	1230047	1512601	1384545	1523680	2380729	1516281	2163325	2557440	1599818	1809538	1510666	1443133	1485512	2742789	1624379	2053813	1182910	2233626	1876055	1370915	1587058	1700415	1583313	1531249	1475217	3205391	1633407	1238645	1652556	1511501	1865510	1832989	1246050	1296131	1511958	3010896	1824660
NAD			NAD		1858	5946	2241	6875	3159	2416	4274	2416	3345	2788	3345	3902	3900	4646	2415	6876	2416	5575	1487	3159	4274		1114	7433	2230	929	6690	2602	3537	4274	3653	4460	3716	1487	3531	1839	1825	1487	5946	1858	5946	1853			2044	1301	4832	3159	5203	2601	5018	4460	3902	3159	5017	3531	2973	3531	8177	2788	1672	2788	3903	3717	3159		2788		6499	2230	1672	2044	2602	3345	1115		2033		1301		4088	3531		1858		2230	2230		929	3531	1858		3159	4274	2788		4274	1672	1858	2230	3834	5115	5018	6318	3159	2973	2602	3717	1301		1301			7434	5204	4221	4274	4459	3902	5018	1672	2602	5947	3717	5761	1301	4800	6318	3159		4646	2973	4274		1487	5389	2229	1301	3159	2787		3903	6690	5203	7991	5947	2230	2044	5575	5017	2787	1114	4247	2973	2044		2044	4831	3345	6690	2602		6132	2235	1487	4088	2416	8548	3716	2974	4832	2973	3159		2601	1115	2602	1826		2230	2973	5207	3159	8176	5394	3531	2787	3716	3902	2230	8177	10778	4832	5203	6133	4831	4274		8734	3531		2230	5017	3716	4831	929	2044	3159	1301	1858	2416		3531	3159	2787	4832	2416	2601	1301	5575	3531	8176		2044		1300	4274	2973	3159	4088		3159	2788	3345	2044	2044	3159	3345	2602	2601	2771	2230	2973	3160	3531	1672		2973	4274	4274	1115	2224	2230	2787		2602	3902	5203	2601	6503	2416	2416	3531	2230		2230	2973	1306		2601	3056	7804		3900	8176	2416	8734	10035	5017	5389	6876	2230	5389	4831	6132	2044	4088	4831	3716	5591		1673	2416	3539	5203	9477	4645	6133	3717	9476	6318	4433	7247	11520	3345	3531	6875	4831	4088	4460	3344	3159		1672	3345	5760	3345	4088	4646	4645	4274	2045	2415	7804	1487		1672	5760	2044	3185	7062	4273	3716	3902		2973
NADP			NADP																																																																																																																																																																																																																																																																																																																																																	
nicotinate			nicotinate	28125																						40643																						36365																						30901																						38371																						27441		46968																						19803																												33032																	36379																						34784																						30217		42423																						35312																						32565																						36342																						33978																						39627	
nicotinic acid mononucleotide			nicotinic acid mononucleotide																																																																																																																																																																																																																																																																																																																																																	
4-hydroxyphenylpyruvate			4-hydroxyphenylpyruvate																																																																																																																																																																																																																																																																																																																																																	
orotate			orotate	79819	43281	29269	19690	25952	22233	21673	14071	14980	21720	27056	15555	12714	14701	28572	17181	42388	17580	19810	15888	17684	24493	60836	25751	25376	16295	18188	19009	36172	34680	27142	43421	24032	17730	23292	24774	16802	39215	24237	34907	23612	32264	36827	50123	42159	33159	14456	34557	30267	31180	25016	34208	22722	34299	22755	37050	43174	16972	36289	59901	43202	25760	26207	31032	32007	25694	42031	29438	24962	36491	19529	29019	13453	27286	26706	14783	77663	46088	24027	33147	11503	27450	30978	29086	21621	52694	20075	19883	28625	34593	34879	39067	31321	30551	38203	24864	16379	17127	41313	20599	23152	19094	27674	35383	29384	30090	17796	21198	25836	40883	23485	20392	18027	33326	26463	61192	21544	28164	25739	20783	23468	20993	20705	24388	21206	14298	18169	21906	17255	19282	25003	19050	26222	22949	18576	20067	22038	23618	23950	20163	13376	20357	12599	20381	23794	17627	17586	27465	28189	21385	29663	15524	18249	16628	11267	18274	13160	17120	22260	20789	16884	15041	60876	67922	53632	59953	74661	65293	60661	61687	79324	50676	39485	46773	89810	76394	33445	35972	59982	39925	50631	87952	52919	32362	55490	37762	48339	48201	49601	54316	41218	54558	54608	40152	39845	39939	42090	37331	24292	29908	39122	27980	39302	42019	39342	48186	47919	38210	55498	26587	26941	33649	63837	29374	28952	16287	35139	37079	27427	31818	46725	32357	43578	30610	32650	92854	73569	64289	40958	50788	88822	75884	46099	48011	103849	59544	52228	66132	63049	38104	77355	45227	49192	37060	48030	39086	30431	70388	35149	75021	37017	54118	39747	28380	24370		38562	33599	42515	23759	28758	25032	21380	35497	35973	118938	25548	31904	27034	68231	31297	49232	44573	33077	24892	30646	25185	20164	21705	24842	22967	27414	27658	22612	21191	29479	20218	88287	17211	35197	13491	59553	17787	28505	20452	76125	28318	20541	20941	19853	33602	36219	35919	27021	39277	15743	12373	22683	22669	20003	29260	20690	13841	49294	28237	24108	33738	17178	15988	18652	20255	29394	27963	24284	23619	23017	22129	29114	29185	31733	27402	46089	33497	28335	20094	43303	35243
oxalate			oxalate	97611	116559	104233	155024	91517	123482	84135	103886	133932	120070	74656	107817	122428	87583	110804	100454	172835	134402	130127	165978	71562	109800	137532	123398	138765	113615	138385	103472	118712	175653	128369	112977	134646	87869	131663	112172	86370	83494	141593	124563	130673	148814	231300	165271	175377	160844	131340	111117	130423	162177	129149	145395	129118	143655	151659	95544	154176	117797	140387	165832	116161	138236	199642	181174	119722	108516	175187	186222	143731	107890	156037	173380	154974	79007	132097	136519	141992	145969	122195	170433	133941	179187	193464	124074	143410	179430	160951	217810	171848	158030	131653	113051	191584	131270	132784	105713	167530	164444	158664	144699	106680	126880	135694	152036	121946	150012	130610	95794	192318	164522	197029	154527	146795	157252	105984	147495	161152	138113	98792	125186	151316	132324	219426	162853	122479	177604	107956	118217	136866	78933	193879	155750	121167	122312	214847	154205	65643	178726	188448	194732	86583	99997	181160	194874	238643	147505	107492	114346	131810	144153	248509	138529	138423	134933	180760	150636	213565	190974	136780	189524	123191	107146	183543	149889	119970	276373	159301	203501	162663	185410	211085	158013	172142	187525	124679	180490	154172	221088	195376	220312	201826	193850	215416	212122	174400	206479	163935	207852	218510	186835	193934	190044	236412	170021	202422	192816	165515	200842	137691	152329	137940	175541	176647	195195	147857	143359	155268	187352	142643	128592	152139	131919	125664	127004	135563	154243	159649	117178	205480	122257	174712	157496	199096	172540	242187	103715	76809	84358	82897	101166	112495	79203	125085	98401	106203	103896	89768	121663	81176	94930	87564	123420	82085	143679	148603	96545	77175	136486	109062	66845	112638	85119	94614	154472	125885	104728	90827	96463	118730	101355	180919	121460	123255	150975	92310	129004	127793	101296	130253	142273	141598	90593	253026	131579	243768	115590	125030	76534	167106	213860	167007	274643	292699	121662	114037	179664	146765	176312	167823	177397	108188	168577	176246	124692	254088	167385	141253	220915	228076	237084	209090	218563	221087	141227	218351	331087	182529	152156	201481	246456	256047	232405	191447	258357	231488	167891	263210	120551	180679	178615	223051	249181	201681	198546	192930	345530	137491	216985	159686	276650	351766	274597	181340	235889	180743	293550	270771
pantothenate			pantothenate	516962	475921	523208	426548	388055	378369	242839	408292	608806	288389	486103	485349	514615	646565	414820	419002	634466	506510	544536	628528	544566	493502	744116	743056	1039748	556747	564590	649639	427111	715222	521305	739696	620158	664935	982595	914481	599618	231187	554776	559541	864684	546714	643664	976158	1019479	1047664	1246184	408053	686973	968886	729602	1425725	557704	1328854	671196	875412	1052854	756083	1005763	1424916	706121	1104166	1202196	1042675	1019365	1103337	1550088	1424351	955698	923768	859794	971922	948904	854146	958424	867116	951750	1213954	1970428	806273	1432175	1133992	794425	1262658	2528069	1372246	787351	971765	1625663	1372310	1366153	1368256	2220747	1118611	1127821	967193	1663920	2519874	1196865	1211634	1285539	1202983	1599968	894635	1063787	944872	1639380	2178393	1545096	2024907	1717909	1369292	1513757	1712395	724555	803048	1568147	2566197	778954	2318073	1084583	1127026	2779408	1309408	1758218	1773078	895459	993848	1694220	1905926	1713634	2590618	1393816	1500441	1868269	1616815	1903496	1380639	1707226	1734997	1895990	1189508	2009955	1791064	1324716	1423875	1698556	1770983	1551554	2128013	2930102	1398271	1148688	1199185	1570066	2315466	1957589	2268408	1511426	1420371	1379745	1391503	1864990	801102	1520062	1229190	2222913	1316382	1409107	1816627	1681828	1431661	938786	1316742	1337091	1073351	2393791	1660024	1743943	2214002	1805670	1143924	1510169	1378495	2280136	1863167	610526	1442634	1440777	1850699	1297315	1370921	2257870	1676630	2540369	2063034	2568960	1454626	1385121	1963406	1697441	2067447	1691985	2618311	2909831	756426	1324501	1273637	1570614	1630433	1289469	1096367	1750402	1583223	1198404	1692548	829357	1818983	4372157	1605797	1184012	1337136	1738481	2007470	2728729	146680	120449	82125	149106	169356	98425	101261	102370	119999	114915	100990	99959	172728	100965	155772	178416	196459	83518	91909	198062	105016	193800	173012	138536	66546	86392	141133	126354	131661	194922	235279	122022	106198	118615	151754	165078	141572	182708	168455	244813	354321	231080	284271	130641	192429	265315	159882	238762	172520	174926	172355	383425	434175	265067	275605	318188	248331	509046	387765	277868	304754	244980	232216	420282	277611	277089	427802	447439	557911	479069	548503	204342	717337	760682	555353	289598	368229	386004	510853	1043032	693679	673149	549918	818506	540839	660724	428902	1110243	749305	742394	519552	424045	852076	941724	712686	461357	707622	774200	1306387	1155858	563218	751690	1115999	298673	1196654	1168200	1046694	556254	537882	1077407	1297525	1268526
